0.200000	7.600000	100000.000000	3.000000	0.140000	6.800000	13.000000	3	1.141563	0.145063
0.000000	4.000000	50000.000000	1.700000	0.380000	1.300000	24.000000	1	1.941645	0.128560
0.200000	9.300000	90000.000000	7.000000	0.080000	2.800000	15.000000	9	1.868300	0.137981
0.100000	3.000000	54000.000000	10.000000	0.030000	6.000000	12.000000	6	1.493198	0.064621
0.200000	2.000000	100000.000000	9.000000	0.000000	2.000000	13.000000	11	-1.#IND00	-1.#IND00
0.100000	5.000000	130000.000000	6.700000	0.080000	5.000000	17.000000	1	2.267660	0.080631
1.500000	2.000000	70000.000000	2.000000	0.000000	5.000000	18.000000	25	-1.#IND00	-1.#IND00
1.200000	3.000000	70000.000000	4.000000	0.000000	5.000000	18.000000	25	-1.#IND00	-1.#IND00
0.400000	1.800000	140000.000000	8.300000	0.000000	6.000000	19.000000	1	-1.#IND00	-1.#IND00
0.000000	2.000000	149000.000000	9.900000	0.000000	10.800000	17.000000	7	-1.#IND00	-1.#IND00
0.400000	8.000000	110000.000000	9.000000	0.090000	1.200000	13.000000	14	2.275046	0.075607
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	19.000000	10	1.234732	0.089257
1.800000	3.000000	70000.000000	1.400000	0.000000	5.000000	13.000000	8	-1.#IND00	-1.#IND00
0.100000	6.600000	110000.000000	8.000000	0.000000	4.000000	12.000000	1	-1.#IND00	-1.#IND00
0.200000	2.000000	120000.000000	3.300000	0.000000	6.000000	29.000000	19	-1.#IND00	-1.#IND00
0.200000	2.000000	100000.000000	2.900000	0.310000	5.000000	16.000000	8	1.954944	0.129473
0.100000	8.600000	90000.000000	10.900000	0.080000	5.000000	20.000000	1	2.072816	0.049307
1.500000	8.000000	90000.000000	5.000000	0.010000	10.000000	27.000000	1	0.721780	0.060942
0.200000	7.600000	106000.000000	5.000000	0.000000	10.800000	13.000000	6	-1.#IND00	-1.#IND00
0.800000	0.300000	140000.000000	1.000000	0.000000	10.000000	12.000000	28	-1.#IND00	-1.#IND00
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	20.000000	20	1.306839	0.144785
0.100000	4.000000	130000.000000	2.000000	0.020000	7.000000	22.000000	12	0.621369	0.029084
0.200000	2.000000	108000.000000	9.000000	0.190000	10.400000	13.000000	1	2.579907	0.103367
0.200000	4.400000	140000.000000	4.500000	0.080000	5.000000	20.000000	1	1.763456	0.093256
0.400000	7.600000	100000.000000	4.000000	0.080000	5.000000	23.000000	18	1.017495	0.093601
0.200000	2.000000	100000.000000	8.400000	0.080000	5.000000	21.000000	1	2.078487	0.146840
0.200000	7.000000	130000.000000	4.000000	0.190000	5.000000	28.000000	20	1.390990	0.146337
0.100000	4.300000	121000.000000	8.000000	0.160000	7.800000	27.000000	6	2.488807	0.145839
0.100000	9.000000	130000.000000	2.000000	0.370000	9.000000	13.000000	5	1.508903	0.119278
0.100000	7.400000	75000.000000	9.000000	0.000000	6.000000	14.000000	12	-1.#IND00	-1.#IND00
1.800000	9.000000	110000.000000	10.000000	0.060000	2.000000	13.000000	1	1.327805	0.062251
0.600000	8.000000	110000.000000	5.800000	0.060000	4.000000	17.000000	4	1.160023	0.093962
0.200000	7.000000	70000.000000	5.000000	0.240000	6.100000	10.000000	5	2.660684	0.132717
0.100000	5.000000	112000.000000	1.900000	0.260000	9.400000	17.000000	4	2.221648	0.139799
0.800000	2.000000	100000.000000	3.100000	0.080000	5.000000	24.000000	4	1.156202	0.042372
0.000000	2.000000	80000.000000	7.000000	0.000000	5.000000	26.000000	29	-1.#IND00	-1.#IND00
0.600000	2.000000	110000.000000	5.000000	0.030000	4.000000	13.000000	21	0.311060	0.061877
0.300000	1.800000	80000.000000	7.000000	0.000000	9.800000	24.000000	12	-1.#IND00	-1.#IND00
1.100000	9.100000	94000.000000	6.000000	0.000000	8.900000	21.000000	7	-1.#IND00	-1.#IND00
0.100000	7.300000	138000.000000	9.400000	0.000000	4.000000	15.000000	10	-1.#IND00	-1.#IND00
0.700000	6.000000	110000.000000	6.000000	0.000000	3.000000	15.000000	11	-1.#IND00	-1.#IND00
0.100000	2.000000	121000.000000	7.000000	0.000000	4.000000	18.000000	27	-1.#IND00	-1.#IND00
0.000000	5.900000	62000.000000	7.000000	0.200000	5.800000	22.000000	24	2.109283	0.140244
0.900000	2.000000	100000.000000	3.000000	0.000000	5.000000	29.000000	1	-1.#IND00	-1.#IND00
0.600000	6.000000	140000.000000	5.000000	0.130000	6.000000	25.000000	12	0.545282	0.084233
0.800000	6.200000	70000.000000	4.000000	0.050000	3.000000	10.000000	24	1.310305	0.081407
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	20.000000	6	2.040159	0.060258
0.100000	6.000000	128000.000000	9.000000	0.110000	2.000000	22.000000	17	7.324310	0.146533
0.300000	3.000000	60000.000000	8.000000	0.060000	7.000000	20.000000	4	2.494446	0.077110
0.600000	2.000000	100000.000000	9.000000	0.010000	2.000000	26.000000	6	2.683954	0.105997
0.200000	2.600000	93000.000000	6.500000	0.000000	9.500000	15.000000	23	-1.#IND00	-1.#IND00
0.100000	8.000000	80000.000000	3.800000	0.240000	8.500000	29.000000	16	1.969421	0.139583
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	25.000000	5	0.806323	0.124862
1.500000	1.700000	76000.000000	8.000000	0.000000	9.800000	24.000000	18	-1.#IND00	-1.#IND00
0.300000	4.000000	80000.000000	2.000000	0.160000	9.000000	12.000000	26	1.528086	0.134648
0.400000	5.000000	60000.000000	6.300000	0.190000	8.100000	27.000000	21	3.260241	0.127851
0.100000	8.000000	60000.000000	6.000000	0.090000	6.000000	28.000000	11	1.552154	0.068416
0.200000	2.000000	100000.000000	4.000000	0.000000	9.000000	22.000000	2	-1.#IND00	-1.#IND00
0.600000	9.200000	50000.000000	9.000000	0.000000	9.000000	11.000000	26	-1.#IND00	-1.#IND00
0.200000	7.000000	120000.000000	4.000000	0.080000	5.000000	18.000000	1	1.210853	0.083719
1.500000	5.000000	50000.000000	1.700000	0.000000	4.000000	23.000000	14	-1.#IND00	-1.#IND00
0.900000	2.000000	140000.000000	4.000000	0.080000	5.000000	20.000000	1	1.128386	0.068501
0.000000	5.000000	97000.000000	9.100000	0.000000	7.000000	23.000000	25	-1.#IND00	-1.#IND00
0.200000	3.000000	50000.000000	6.000000	0.020000	8.000000	17.000000	3	0.661911	0.084606
0.200000	2.000000	100000.000000	7.000000	0.120000	4.600000	20.000000	9	3.167162	0.125828
1.700000	9.000000	67000.000000	4.800000	0.000000	7.000000	13.000000	13	-1.#IND00	-1.#IND00
0.000000	8.000000	70000.000000	2.700000	0.450000	7.300000	17.000000	11	1.663327	0.146746
0.300000	9.000000	100000.000000	4.000000	0.070000	2.000000	12.000000	28	1.903545	0.069703
0.100000	6.800000	146000.000000	2.100000	0.100000	10.800000	29.000000	4	0.812745	0.091917
0.600000	4.000000	60000.000000	3.000000	0.000000	5.000000	28.000000	1	-1.#IND00	-1.#IND00
0.100000	2.000000	120000.000000	5.000000	0.280000	2.000000	29.000000	4	2.269908	0.116413
0.400000	1.000000	60000.000000	1.000000	0.000000	1.000000	23.000000	16	-1.#IND00	-1.#IND00
1.900000	2.000000	72000.000000	5.000000	0.000000	10.000000	25.000000	7	-1.#IND00	-1.#IND00
0.100000	8.000000	70000.000000	9.000000	0.000000	7.000000	11.000000	28	-1.#IND00	-1.#IND00
0.200000	5.400000	80000.000000	7.000000	0.170000	3.000000	17.000000	1	3.587383	0.118606
0.200000	2.000000	100000.000000	4.000000	0.090000	9.000000	14.000000	7	0.848235	0.066997
0.200000	9.000000	130000.000000	3.000000	0.000000	9.100000	20.000000	16	-1.#IND00	-1.#IND00
0.300000	7.600000	70000.000000	9.000000	0.110000	4.000000	11.000000	7	2.496828	0.143491
0.200000	4.500000	50000.000000	5.000000	0.030000	1.000000	10.000000	14	3.012690	0.056615
0.100000	5.800000	107000.000000	2.500000	0.130000	10.400000	23.000000	5	0.956481	0.058852
0.000000	6.000000	100000.000000	3.000000	0.190000	6.000000	19.000000	19	1.596573	0.113361
0.200000	2.000000	60000.000000	5.000000	0.140000	8.000000	28.000000	0	1.784370	0.075752
0.100000	8.000000	141000.000000	8.000000	0.120000	3.000000	11.000000	13	1.610684	0.070770
0.100000	7.000000	106000.000000	1.000000	0.000000	7.600000	20.000000	1	-1.#IND00	-1.#IND00
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	20.000000	20	2.311445	0.063947
0.200000	1.000000	120000.000000	2.000000	0.000000	3.200000	28.000000	26	-1.#IND00	-1.#IND00
1.100000	5.000000	60000.000000	9.000000	0.040000	4.000000	20.000000	0	1.526212	0.066187
0.200000	2.000000	116000.000000	6.800000	0.000000	8.100000	27.000000	0	-1.#IND00	-1.#IND00
0.200000	2.000000	114000.000000	4.000000	0.080000	2.000000	28.000000	6	0.891503	0.084857
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	17.000000	0	3.712936	0.066718
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	20.000000	6	1.543550	0.046865
0.500000	4.000000	118000.000000	10.000000	0.080000	6.000000	29.000000	3	2.026118	0.066040
0.200000	7.400000	80000.000000	4.000000	0.050000	10.000000	26.000000	5	3.041816	0.061697
0.300000	5.000000	51000.000000	3.000000	0.260000	9.000000	24.000000	0	2.127592	0.108941
0.000000	9.000000	140000.000000	9.000000	0.080000	4.000000	10.000000	24	2.511009	0.098531
0.000000	1.000000	100000.000000	4.000000	0.080000	4.700000	20.000000	1	1.622288	0.050237
1.400000	7.000000	60000.000000	7.000000	0.000000	10.000000	15.000000	3	-1.#IND00	-1.#IND00
0.900000	6.000000	100000.000000	3.000000	0.050000	7.000000	23.000000	18	0.712036	0.078593
0.000000	6.000000	81000.000000	7.000000	0.040000	1.000000	12.000000	4	0.607259	0.025567
0.100000	0.100000	70000.000000	10.500000	0.000000	10.700000	11.000000	22	-1.#IND00	-1.#IND00
0.400000	9.000000	130000.000000	9.000000	0.060000	4.000000	28.000000	7	3.347175	0.125268
0.200000	2.000000	71000.000000	4.000000	0.140000	3.400000	21.000000	1	1.309723	0.082502
0.000000	9.000000	120000.000000	1.000000	0.420000	8.000000	16.000000	3	1.126623	0.105338
0.100000	3.900000	100000.000000	7.500000	0.010000	9.000000	23.000000	10	2.923849	0.115518
1.900000	6.000000	50000.000000	10.000000	0.000000	9.000000	12.000000	8	-1.#IND00	-1.#IND00
0.000000	6.000000	145000.000000	6.300000	0.200000	1.000000	10.000000	9	2.800343	0.107981
0.100000	9.500000	50000.000000	8.000000	0.090000	7.000000	21.000000	1	1.597368	0.078088
0.200000	1.000000	100000.000000	9.000000	0.000000	6.800000	20.000000	1	-1.#IND00	-1.#IND00
0.200000	2.000000	72000.000000	4.000000	0.080000	5.000000	20.000000	1	1.831075	0.082851
0.000000	3.000000	100000.000000	4.000000	0.190000	6.000000	14.000000	7	3.168190	0.137053
0.200000	3.600000	100000.000000	8.800000	0.090000	8.000000	16.000000	13	2.677433	0.107979
0.200000	2.000000	100000.000000	9.400000	0.080000	5.000000	20.000000	8	2.616278	0.091559
1.600000	9.000000	110000.000000	10.000000	0.000000	5.000000	20.000000	1	-1.#IND00	-1.#IND00
0.000000	4.000000	90000.000000	7.000000	0.020000	6.000000	10.000000	1	0.800137	0.029996
1.700000	1.900000	130000.000000	10.000000	0.000000	3.000000	16.000000	15	-1.#IND00	-1.#IND00
0.000000	7.000000	87000.000000	4.000000	0.250000	5.000000	23.000000	20	3.789620	0.139254
1.800000	7.000000	113000.000000	8.000000	0.080000	5.000000	20.000000	1	2.494140	0.107579
0.100000	7.000000	80000.000000	4.000000	0.200000	5.000000	24.000000	13	1.892177	0.137664
0.200000	2.000000	100000.000000	4.000000	0.080000	4.000000	23.000000	18	1.132228	0.102772
1.700000	1.000000	50000.000000	7.000000	0.000000	8.000000	20.000000	1	-1.#IND00	-1.#IND00
0.300000	3.000000	112000.000000	9.000000	0.320000	4.000000	12.000000	23	1.910639	0.141983
0.200000	4.000000	130000.000000	1.500000	0.000000	10.100000	22.000000	1	-1.#IND00	-1.#IND00
0.400000	2.000000	120000.000000	8.900000	0.040000	3.000000	18.000000	5	2.863152	0.042408
1.800000	5.000000	140000.000000	9.600000	0.020000	10.000000	27.000000	9	1.061867	0.050298
0.300000	4.300000	110000.000000	4.000000	0.140000	3.400000	25.000000	7	2.361264	0.122164
0.800000	7.000000	110000.000000	7.000000	0.000000	3.000000	23.000000	11	-1.#IND00	-1.#IND00
1.900000	5.000000	92000.000000	9.600000	0.000000	6.400000	15.000000	16	-1.#IND00	-1.#IND00
1.700000	8.000000	100000.000000	2.000000	0.000000	5.000000	21.000000	10	-1.#IND00	-1.#IND00
0.200000	2.000000	100000.000000	4.000000	0.080000	4.600000	29.000000	3	1.544315	0.102222
0.000000	3.000000	140000.000000	5.900000	0.000000	5.000000	20.000000	1	-1.#IND00	-1.#IND00
1.900000	8.000000	64000.000000	2.000000	0.000000	5.000000	20.000000	1	-1.#IND00	-1.#IND00
0.000000	4.000000	70000.000000	7.000000	0.000000	6.000000	21.000000	7	-1.#IND00	-1.#IND00
1.300000	2.000000	80000.000000	10.000000	0.000000	7.000000	26.000000	21	-1.#IND00	-1.#IND00
0.000000	2.000000	70000.000000	4.000000	0.000000	7.000000	17.000000	12	-1.#IND00	-1.#IND00
0.000000	2.000000	50000.000000	4.000000	0.070000	1.000000	11.000000	28	1.545405	0.112700
1.500000	7.000000	120000.000000	6.000000	0.050000	10.000000	20.000000	1	4.786917	0.112139
0.400000	4.000000	140000.000000	8.000000	0.110000	4.000000	19.000000	6	4.301552	0.135777
0.300000	4.700000	135000.000000	4.000000	0.180000	9.000000	22.000000	5	3.104227	0.108772
1.400000	3.000000	130000.000000	5.000000	0.000000	1.000000	29.000000	22	-1.#IND00	-1.#IND00
0.300000	1.000000	70000.000000	7.000000	0.030000	3.000000	19.000000	26	1.285472	0.075607
0.600000	5.000000	140000.000000	10.000000	0.090000	6.000000	11.000000	20	3.171428	0.132299
0.200000	2.000000	100000.000000	4.000000	0.000000	5.000000	25.000000	5	-1.#IND00	-1.#IND00
1.500000	8.000000	100000.000000	4.000000	0.000000	5.000000	26.000000	1	-1.#IND00	-1.#IND00
0.200000	0.900000	139000.000000	4.400000	0.000000	10.000000	12.000000	0	-1.#IND00	-1.#IND00
0.200000	5.900000	95000.000000	4.000000	0.000000	3.000000	24.000000	7	-1.#IND00	-1.#IND00
0.200000	2.000000	63000.000000	7.100000	0.080000	5.000000	20.000000	15	1.475713	0.097091
0.000000	2.000000	80000.000000	6.000000	0.080000	5.000000	20.000000	1	1.601342	0.142942
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	10.000000	14	0.960480	0.124155
1.200000	1.400000	119000.000000	10.000000	0.000000	7.000000	25.000000	3	-1.#IND00	-1.#IND00
0.200000	3.000000	70000.000000	6.000000	0.000000	3.000000	19.000000	13	-1.#IND00	-1.#IND00
0.200000	1.000000	140000.000000	8.200000	0.260000	4.000000	10.000000	6	2.003145	0.139540
0.900000	5.000000	140000.000000	10.000000	0.020000	9.000000	27.000000	1	1.453452	0.025594
0.000000	4.000000	112000.000000	1.000000	0.000000	5.000000	19.000000	23	-1.#IND00	-1.#IND00
1.900000	8.000000	52000.000000	2.000000	0.000000	8.000000	12.000000	1	-1.#IND00	-1.#IND00
0.200000	2.000000	82000.000000	5.000000	0.300000	6.000000	20.000000	3	3.306834	0.147590
0.200000	2.000000	123000.000000	10.300000	0.000000	1.000000	16.000000	2	-1.#IND00	-1.#IND00
0.000000	6.000000	60000.000000	3.000000	0.360000	5.000000	17.000000	8	3.221113	0.133239
0.200000	0.800000	100000.000000	4.000000	0.080000	5.000000	20.000000	9	2.902011	0.093214
1.000000	9.600000	100000.000000	6.000000	0.000000	2.600000	25.000000	3	-1.#IND00	-1.#IND00
1.200000	6.400000	93000.000000	4.000000	0.000000	6.000000	13.000000	21	-1.#IND00	-1.#IND00
0.000000	8.000000	85000.000000	6.000000	0.150000	8.000000	22.000000	21	1.613738	0.140585
0.100000	6.600000	111000.000000	1.000000	0.000000	2.500000	15.000000	24	-1.#IND00	-1.#IND00
0.400000	5.000000	100000.000000	10.000000	0.130000	5.000000	27.000000	13	2.620492	0.103696
0.100000	9.000000	90000.000000	10.000000	0.090000	1.000000	17.000000	17	1.527597	0.124014
0.000000	9.000000	75000.000000	4.000000	0.250000	6.000000	10.000000	1	-1.#IND00	-1.#IND00
1.900000	7.200000	140000.000000	5.000000	0.000000	3.100000	10.000000	20	-1.#IND00	-1.#IND00
0.200000	2.000000	100000.000000	4.000000	0.080000	5.000000	18.000000	0	1.071116	0.059468
